source,dataset,seed,train_frac,scale,model_type,tune_time,train_time,trainable_params,total_params,test_mse,test_r2,eval_time,data_length,training_efficiency,param_efficiency,tuning_efficiency,inference_efficiency
final,lorenz,45,0.6,small,pyreco_standard,13.047292947769165,1.9819989204406738,300,1450,0.00018442909236868248,0.9998702778903353,0.6428630352020264,,0.5044754379546222,3.332889816668396,0.07663430301279399,1.5555388779615584
final,lorenz,45,0.6,small,lstm,2157.221407175064,26.498568058013916,952,952,9.120252493795472e-05,0.9999358507717533,0.006827116012573242,,0.03773546596356094,1.0503516811135212,0.00046352954174400904,146.45328201199385
final,lorenz,45,0.6,medium,pyreco_standard,93.08485007286072,14.370875120162964,900,10350,7.150913088647971e-05,0.9999497025377084,4.78678297996521,,0.06958167993214663,1.1110539905374643,0.010742346268084088,0.20890852902187323
final,lorenz,45,0.6,medium,lstm,1894.4435322284698,23.77790117263794,10052,10052,5.186714102853131e-05,0.999963518147435,0.01584482192993164,,0.0420543204731546,0.09947905080266457,0.000527840234141642,63.108117989832415
final,lorenz,45,0.6,large,pyreco_standard,509.94307494163513,77.99784708023071,2100,52150,6.719287619040749e-05,0.9999527384668986,26.068305015563965,,0.012820260597937522,0.47616774395197836,0.001960910512649743,0.03836075882349066
final,lorenz,45,0.6,large,lstm,1603.8951148986816,21.26007080078125,49077,49077,1.2482946424578088e-05,0.9999912198551528,0.03429603576660156,,0.04703611677446949,0.020375964290384265,0.0006234766911768078,29.15703872501423
final,lorenz,45,0.7,small,pyreco_standard,15.178083896636963,2.3230440616607666,300,1450,0.00014726505275011376,0.9998924259295722,0.4476139545440674,,0.43042317277080266,3.3329636432197636,0.06587737733309953,2.23406298169502
final,lorenz,45,0.7,small,lstm,2081.2722120285034,110.0408411026001,952,952,1.9376283908685297e-05,0.9999858460259858,0.009016036987304688,,0.009087406338581244,1.0504041970817108,0.0004804685517666549,110.90117534262366
final,lorenz,45,0.7,medium,pyreco_standard,108.97771215438843,16.65567898750305,900,10350,5.148773384773432e-05,0.9999623892769963,3.527627944946289,,0.06003732000298274,1.111068086898788,0.009175843026365881,0.2834765264732869
final,lorenz,45,0.7,medium,lstm,1335.6260261535645,39.343032121658325,10052,10052,5.5909817406524374e-05,0.9999591590365604,0.012688875198364258,,0.025416422672457435,0.09947861714663185,0.0007486819953393955,78.80298146107074
final,lorenz,45,0.7,large,pyreco_standard,601.8154990673065,92.03837585449219,2100,52150,7.227284946028961e-05,0.9999472061806065,19.420958995819092,,0.010864459373957346,0.47616510953118896,0.0016615511000776372,0.051490760509021086
final,lorenz,45,0.7,large,lstm,1411.5950260162354,22.756232976913452,49077,49077,7.329898094360177e-05,0.9999464566128143,0.029008865356445312,,0.04394164946745034,0.020375052188148467,0.000708380546456341,34.47103210280235
final,lorenz,45,0.8,small,pyreco_standard,17.63871169090271,2.724440097808838,300,1450,0.00012721960911908073,0.9999085301841735,0.2765810489654541,,0.36701418540058034,3.333017323889499,0.056688293964892535,3.615563641026114
final,lorenz,45,0.8,small,lstm,2527.933875799179,66.95635795593262,952,952,2.0707045154513256e-05,0.9999851118108308,0.0059740543365478516,,0.014934878888336384,1.0504034258481145,0.00039557407770372246,167.3624947447357
final,lorenz,45,0.8,medium,pyreco_standard,126.40938806533813,19.268121004104614,900,10350,3.940157356378563e-05,0.9999716706040672,2.275251865386963,,0.051897723628231494,1.111078399472964,0.007910580677572967,0.43951158801416357
final,lorenz,45,0.8,medium,lstm,1475.099485874176,39.541199922561646,10052,10052,3.2976248648321934e-05,0.9999762903579771,0.009171009063720703,,0.02528947697659342,0.0994803214164003,0.0006779043035781855,109.02736718342727
final,lorenz,45,0.8,large,pyreco_standard,702.8599667549133,107.2810959815979,2100,52150,3.114071754720848e-05,0.9999776100892113,12.489654064178467,,0.009321097921479485,0.47617958757601125,0.001422726653907116,0.08006626242770278
final,lorenz,45,0.8,large,lstm,1517.9896910190582,25.34824299812317,49077,49077,9.850795047414972e-06,0.9999929173622292,0.020493030548095703,,0.039450185087230125,0.02037599887903153,0.0006587613358771571,48.794696467987826
final,lorenz,46,0.2,small,pyreco_standard,3.2627789974212646,0.475632905960083,300,1450,2.038196858118563,0.45056505703402583,1.3593683242797852,,0.9472938143981665,1.501878517185029,0.13809238054362521,0.735635255363597
final,lorenz,46,0.2,small,lstm,826.4367396831512,17.83581018447876,952,952,2.1277512548332016,0.42642395670052835,0.012660026550292969,,0.02390830180303853,0.44792385375701116,0.0005159789439516408,78.98253716061124
final,lorenz,46,0.2,medium,pyreco_standard,26.623871326446533,3.9414851665496826,900,10350,2.220212417667594,0.40149928196848295,9.51869511604309,,0.1018649476372384,0.4461098176207392,0.015080423953568092,0.10505640560523521
final,lorenz,46,0.2,medium,lstm,614.994874715805,6.75525975227356,10052,10052,1.4175106271699378,0.6178829010109915,0.0331110954284668,,0.09146692091834294,0.06146864698988705,0.0010046960152177286,30.2004444919632
final,lorenz,46,0.2,large,pyreco_standard,149.77102994918823,22.156849145889282,2100,52150,2.256648529116922,0.3916772312983906,54.11031126976013,,0.017677478013320307,0.18651287846929146,0.0026151735006168996,0.018480765644349386
final,lorenz,46,0.2,large,lstm,556.5679359436035,11.861662864685059,49077,49077,0.834411430000436,0.7750684411928488,0.06845712661743164,,0.06534230357853997,0.01579290554434752,0.0013925855043845,14.607469549792906
final,lorenz,46,0.3,small,pyreco_standard,5.344281196594238,0.8035101890563965,300,1450,0.018474923319051532,0.9959051885327732,1.173666000366211,,1.2394415934671856,3.3196728961995903,0.18634966341549775,0.8520304308530249
final,lorenz,46,0.3,small,lstm,1139.8205909729004,17.63274598121643,952,952,0.011429476513666258,0.9974667525984101,0.009512901306152344,,0.056568993683229145,1.0477580933196604,0.0008751085562262987,105.10935186528909
final,lorenz,46,0.3,medium,pyreco_standard,42.507325887680054,6.3413050174713135,900,10350,0.0074720850849714325,0.9983438751456963,8.438424110412598,,0.15743505713099148,1.1092697398621738,0.023486395128625402,0.11850552525092031
final,lorenz,46,0.3,medium,lstm,1033.1055238246918,7.571318864822388,10052,10052,0.006107384324746088,0.9986463495985425,0.030532121658325195,,0.1318985814135815,0.09934801534525739,0.0009666450576459779,32.75131875444314
final,lorenz,46,0.3,large,pyreco_standard,237.66293287277222,35.65331816673279,2100,52150,0.0054510941445291535,0.9987918108007012,46.95503807067871,,0.028013992361548452,0.4756149215170379,0.004202556092888187,0.021296968755467497
final,lorenz,46,0.3,large,lstm,1030.412517786026,13.52897596359253,49077,49077,0.0017221577012892198,0.9996182982206838,0.06158018112182617,,0.07388720528615948,0.020368365585759485,0.0009701146676657012,16.23872718552926
final,lorenz,46,0.5,small,pyreco_standard,10.392783164978027,1.5806632041931152,300,1450,0.0005416592170815736,0.9996619335164478,0.8279941082000732,,0.6324315631774222,3.332195337737034,0.09618807796327995,1.2077366038717758
final,lorenz,46,0.5,small,lstm,7102.916566133499,60.47619819641113,952,952,0.0003317751162088159,0.9997929287579169,0.007622957229614258,,0.016532006674408337,1.0502015531054243,0.00014075808427542886,131.16547875106534
final,lorenz,46,0.5,medium,pyreco_standard,76.17675614356995,11.476164102554321,900,10350,0.00021844606567109206,0.9998636609681173,5.96464204788208,,0.08712524192820924,1.1109583888996981,0.013125573973747392,0.16765462609788176
final,lorenz,46,0.5,medium,lstm,1029.1034960746765,11.031023025512695,10052,10052,0.0002969271011202585,0.9998146784956639,0.019542932510375977,,0.09063661507610532,0.09946424383519897,0.0009715394820226838,51.166775134384785
final,lorenz,46,0.5,large,pyreco_standard,428.9915928840637,65.04999709129333,2100,52150,0.00012861501332572534,0.9999197273416276,33.24987816810608,,0.015371556597715913,0.47615202437600146,0.002330860887712077,0.030075297264815903
final,lorenz,46,0.5,large,lstm,896.5326790809631,19.92813992500305,49077,49077,0.00010576075207644367,0.9999339914019281,0.040171146392822266,,0.05017698314986072,0.02037479819522648,0.001115334681733662,24.892869557467172
final,lorenz,46,0.6,small,pyreco_standard,12.733649969100952,1.962270975112915,300,1450,0.00022856388842551958,0.9998392347464333,0.6260440349578857,,0.5095314245054636,3.3327863398669786,0.07851944718546233,1.5973291762744677
final,lorenz,46,0.6,small,lstm,12242.850456237793,22.240514039993286,952,952,6.45503502815623e-05,0.9999545971434844,0.01388692855834961,,0.04496094606376464,1.0503713726597812,8.16766161308722e-05,72.0049786977617
final,lorenz,46,0.6,medium,pyreco_standard,97.76629185676575,14.771844863891602,900,10350,7.853625142219381e-05,0.9999447598635942,4.937096834182739,,0.06769260721220127,1.1110484986834395,0.01022790913560138,0.20254814338017563
final,lorenz,46,0.6,medium,lstm,1601.3472249507904,13.686200857162476,10052,10052,4.1971897463703134e-05,0.9999704781766494,0.01589798927307129,,0.07306413339602538,0.0994797432050245,0.0006244557469932374,62.89707998569049
final,lorenz,46,0.6,large,pyreco_standard,531.6063680648804,80.23214316368103,2100,52150,6.622061138888085e-05,0.9999534223299463,26.893678665161133,,0.012463251889292008,0.47616806960089364,0.0018810034651934467,0.03718345769156422
final,lorenz,46,0.6,large,lstm,9519.411972761154,16.30483102798462,49077,49077,3.0553767985245063e-05,0.9999785093599369,0.06992006301879883,,0.06133019387403898,0.020375705299513658,0.00010504624782667556,14.301842060541071
final,lorenz,46,0.7,small,pyreco_standard,16.443010807037354,2.512277841567993,300,1450,0.0002187309339684923,0.999840221583763,0.48855018615722656,,0.3979813884671061,3.3327896293137793,0.06080639199905256,2.0468684312602976
final,lorenz,46,0.7,small,lstm,1355.9426591396332,60.883265018463135,952,952,4.816472142335017e-05,0.9999648166687359,0.011396169662475586,,0.01642429656065908,1.0503821074439375,0.0007374683650455845,87.7410821822222
final,lorenz,46,0.7,medium,pyreco_standard,122.31638097763062,18.44271421432495,900,10350,6.757733378205532e-05,0.9999506361575415,3.876682996749878,,0.054219274360472317,1.1110550278916818,0.008175116202671967,0.25795241521836104
final,lorenz,46,0.7,medium,lstm,1211.2602169513702,41.91062331199646,10052,10052,1.1152433578694306e-05,0.9999918533782942,0.023823976516723633,,0.023860103966336227,0.09948186966737213,0.0008255797049700859,41.97275910421414
final,lorenz,46,0.7,large,pyreco_standard,658.821033000946,101.27259993553162,2100,52150,5.1271761148393626e-05,0.9999625470405793,20.879616022109985,,0.009873969245414544,0.47617241469912597,0.0015178060435744123,0.047893598763860144
final,lorenz,46,0.7,large,lstm,1354.096035003662,19.478232622146606,49077,49077,3.3149895068431005e-05,0.9999757846883549,0.02830219268798828,,0.051338114332471596,0.020375649781215338,0.0007384821741592118,35.331703070530075
final,lorenz,46,0.8,small,pyreco_standard,18.057872772216797,2.8292043209075928,300,1450,0.00016042454533465208,0.9998846561177367,0.2924070358276367,,0.3534153738255304,3.3329377439333094,0.05537111781433114,3.4198786540512915
final,lorenz,46,0.8,small,lstm,2033.2100522518158,136.19282507896423,952,952,9.82539009861274e-06,0.9999929356281712,0.004770755767822266,,0.0073424787811391615,1.0504116441350073,0.0004918296238152235,209.56646749261017
final,lorenz,46,0.8,medium,pyreco_standard,124.81550407409668,18.898298263549805,900,10350,4.469251423977704e-05,0.9999678664627675,2.290416955947876,,0.05291311416532919,1.111074172653994,0.008011567680386638,0.4366015370265275
final,lorenz,46,0.8,medium,lstm,1811.0529079437256,30.297767877578735,10052,10052,1.3799920411008905e-05,0.9999900779747151,0.01908397674560547,,0.033005403203624606,0.0994816930454658,0.0005521595051344729,52.39723439695892
final,lorenz,46,0.8,large,pyreco_standard,691.3179590702057,106.59306406974792,2100,52150,3.292809152815338e-05,0.9999763249825364,12.244256019592285,,0.009381251250521914,0.4761789756207432,0.001446478151502075,0.0816709416014283
final,lorenz,46,0.8,large,lstm,1846.5311589241028,56.789828062057495,49077,49077,7.36180868851543e-06,0.9999947069222304,0.03665590286254883,,0.017608693729813468,0.02037603534336237,0.0005415531178814945,27.279991540738365
final,mackeyglass,42,0.2,small,pyreco_standard,2.1333930492401123,0.42299318313598633,100,1150,0.001100927464517109,0.9988805034047896,1.1465809345245361,,2.3614521031927866,9.988705146996425,0.46821191038785265,0.8721574707303229
final,mackeyglass,42,0.2,small,lstm,868.3692753314972,28.96156907081604,872,872,4.5661030599374775e-05,0.9999535688136255,0.019971132278442383,,0.03452691157173338,1.1467344289899042,0.0011515303409144297,50.06976651558556
final,mackeyglass,42,0.2,medium,pyreco_standard,17.86041760444641,3.6581099033355713,300,9450,0.001312332918721911,0.9986655322156615,9.0483877658844,,0.2730003432386507,3.3288740111388346,0.05591501265076958,0.1105169136598497
final,mackeyglass,42,0.2,medium,lstm,657.4029066562653,15.28562593460083,9772,9772,8.08259134310794e-05,0.9999178108115138,0.032386064529418945,,0.06541555770591792,0.10232477573544188,0.0015210121512488632,30.876524764745046
final,mackeyglass,42,0.2,large,pyreco_standard,103.43821883201599,21.282044887542725,700,50050,0.0016215556980438842,0.998351093835505,51.63554811477661,,0.04691048497456167,1.4262138108881346,0.009651665462310067,0.019366502673907438
final,mackeyglass,42,0.2,large,lstm,658.5213470458984,14.318387985229492,49984,49984,7.578085209108933e-05,0.999922940966928,0.06747221946716309,,0.06983487751299568,0.02000485997443318,0.00151843663676828,14.82069490528262
final,mackeyglass,42,0.3,small,pyreco_standard,3.4358201026916504,0.6954808235168457,100,1150,0.000964335819236519,0.9990178615262233,0.990231990814209,,1.4364399294786536,9.990078714475088,0.2907653896017998,1.0098633445627379
final,mackeyglass,42,0.3,small,lstm,1406.156280040741,38.289052963256836,872,872,2.9109747907749013e-05,0.9999703528554972,0.016512155532836914,,0.02611635048009007,1.1467536767222712,0.0007111374221614878,60.557777585965894
final,mackeyglass,42,0.3,medium,pyreco_standard,28.75619411468506,5.974947690963745,300,9450,0.0011944879780055838,0.9987834605162837,7.93048882484436,,0.16716184726854655,3.3292671041639323,0.03473280997478802,0.1260956160447032
final,mackeyglass,42,0.3,medium,lstm,1073.7408609390259,8.34075117111206,9772,9772,0.0001268058954193522,0.9998708531342415,0.026242733001708984,,0.11987777991980911,0.10231997040669988,0.0009312031315718156,38.10433523061983
final,mackeyglass,42,0.3,large,pyreco_standard,166.26595616340637,34.557183027267456,700,50050,0.001361171195213064,0.9986137001513915,45.153554916381836,,0.028897426924700584,1.4265889622320418,0.0060061224630003655,0.022146650019144943
final,mackeyglass,42,0.3,large,lstm,777.2115800380707,13.66890811920166,49984,49984,1.8521111994933e-05,0.9999811369687773,0.06423401832580566,,0.07315734768943886,0.020006024267020507,0.001286626655296577,15.567832407673833
final,mackeyglass,42,0.5,small,pyreco_standard,6.585048675537109,1.3757319450378418,100,1150,0.0005547282655705063,0.9994371609431626,0.7157962322235107,,0.7264761409894647,9.994271666714958,0.15177367069165557,1.3970436807832551
final,mackeyglass,42,0.5,small,lstm,1695.3623950481415,46.815659046173096,872,872,2.1883496850670666e-05,0.9999777965402302,0.01288294792175293,,0.021359899562539066,1.1467622130481847,0.0005898312944012206,77.61596104495467
final,mackeyglass,42,0.5,medium,pyreco_standard,50.920273303985596,10.74091625213623,300,9450,0.0007303339021644675,0.999258987741957,5.626198053359985,,0.09303292859306009,3.3308521896325582,0.01962399066777501,0.17773988984673347
final,mackeyglass,42,0.5,medium,lstm,2029.5549750328064,25.876517057418823,9772,9772,7.202159733410326e-05,0.9999269253607012,0.022488832473754883,,0.03864225175666635,0.10232570845630298,0.0004926828478010826,44.46453752676802
final,mackeyglass,42,0.5,large,pyreco_standard,293.8677968978882,62.28384804725647,700,50050,0.0009034714499317625,0.9990833187159912,32.23672699928284,,0.016040808877401898,1.427259844937352,0.00339977134569589,0.031020517963927567
final,mackeyglass,42,0.5,large,lstm,1307.5185978412628,29.858171939849854,49984,49984,5.843796593456188e-06,0.9999940707601052,0.045030832290649414,,0.03349146891119634,0.02000628302564465,0.0007648029417297089,22.20651368449078
final,mackeyglass,42,0.6,small,pyreco_standard,8.022197008132935,1.6998908519744873,100,1150,0.0005346145502093533,0.9994474635826667,0.5343210697174072,,0.5879476758605388,9.994374692079745,0.12458523992669131,1.8715304058634166
